comuna,familia,ruta,carpeta_origen,nombre,bytes,paginas,paginas_texto,paginas_escaneadas,paginas_vacias,veredicto,copias,copias_distintas,rutas_copias
talca,1822_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan,Ordenanzas Descargadas\1200 x\talca_1822_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf,descargadas,talca_1822_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf,43645,3,2,0,1,TEXTO,2,1,Ordenanzas Descargadas\1200 x\talca_1822_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf | descargas\talca\diario_oficial\1822_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf
talca,2081_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan,Ordenanzas Descargadas\1200 x\talca_2081_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf,descargadas,talca_2081_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf,43553,3,2,0,1,TEXTO,2,1,Ordenanzas Descargadas\1200 x\talca_2081_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf | descargas\talca\diario_oficial\2081_aprueba_proyecto_plan_seccional_modificacion_parte_de_la_zona_z_6_del_plan___Exportar.pdf
talca,3920_apruebase_en_forma_definitiva_via_enmienda_a_la_ordenanza_local_del_plan_re,Ordenanzas ordenadas\talca_3920_apruebase_en_forma_definitiva_via_enmienda_a_la_ordenanza_local_del_plan_re__3920.pdf_1496170476650.pdf,ordenadas,talca_3920_apruebase_en_forma_definitiva_via_enmienda_a_la_ordenanza_local_del_plan_re__3920.pdf_1496170476650.pdf,5952352,11,0,11,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_3920_apruebase_en_forma_definitiva_via_enmienda_a_la_ordenanza_local_del_plan_re__3920.pdf_1496170476650.pdf | Ordenanzas ordenadas\talca_3920_apruebase_en_forma_definitiva_via_enmienda_a_la_ordenanza_local_del_plan_re__3920.pdf_1496170476650.pdf | descargas\talca\diario_oficial\3920_apruebase_en_forma_definitiva_via_enmienda_a_la_ordenanza_local_del_plan_re__3920.pdf_1496170476650.pdf
talca,3_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el_senti,Ordenanzas ordenadas\OCR ok\talca_3_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el_senti__Exportar.pdf,ordenadas,talca_3_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el_senti__Exportar.pdf,44282,3,3,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\talca_3_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el_senti__Exportar.pdf | Ordenanzas ordenadas\OCR ok\talca_3_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el_senti__Exportar.pdf | descargas\talca\diario_oficial\3_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el_senti__Exportar.pdf
talca,44273_aprueba_modificaciones_via_enmienda_a_la_ordenanza_local_del_plan_regulado,Ordenanzas ordenadas\OCR ok\talca_44273_aprueba_modificaciones_via_enmienda_a_la_ordenanza_local_del_plan_regulado__Modificación Via Enmienda Ordenanza Plan Regulador Comunal Talca.pdf,ordenadas,talca_44273_aprueba_modificaciones_via_enmienda_a_la_ordenanza_local_del_plan_regulado__Modificación Via Enmienda Ordenanza Plan Regulador Comunal Talca.pdf,418175,6,6,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\talca_44273_aprueba_modificaciones_via_enmienda_a_la_ordenanza_local_del_plan_regulado__Modificación Via Enmienda Ordenanza Plan Regulador Comunal Talca.pdf | Ordenanzas ordenadas\OCR ok\talca_44273_aprueba_modificaciones_via_enmienda_a_la_ordenanza_local_del_plan_regulado__Modificación Via Enmienda Ordenanza Plan Regulador Comunal Talca.pdf | descargas\talca\diario_oficial\44273_aprueba_modificaciones_via_enmienda_a_la_ordenanza_local_del_plan_regulado__Modificación Via Enmienda Ordenanza Plan Regulador Comunal Talca.pdf
talca,decreto_alcaldicio_10167_aprueba_bases_administrativas_del_llamado_a_propuesta_p,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_10167_aprueba_bases_administrativas_del_llamado_a_propuesta_p__10167.pdf,descargadas,talca_decreto_alcaldicio_10167_aprueba_bases_administrativas_del_llamado_a_propuesta_p__10167.pdf,779687,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_10167_aprueba_bases_administrativas_del_llamado_a_propuesta_p__10167.pdf | descargas\talca\busqueda_global\decreto_alcaldicio_10167_aprueba_bases_administrativas_del_llamado_a_propuesta_p__10167.pdf
talca,decreto_alcaldicio_3045_el_concejo_acuerda_aprobar_el_inicio_del_procso_de_la_se,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_3045_el_concejo_acuerda_aprobar_el_inicio_del_procso_de_la_se__3045.pdf,descargadas,talca_decreto_alcaldicio_3045_el_concejo_acuerda_aprobar_el_inicio_del_procso_de_la_se__3045.pdf,445571,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_3045_el_concejo_acuerda_aprobar_el_inicio_del_procso_de_la_se__3045.pdf | descargas\talca\busqueda_global\decreto_alcaldicio_3045_el_concejo_acuerda_aprobar_el_inicio_del_procso_de_la_se__3045.pdf
talca,decreto_alcaldicio_365_concejo_acuerda_la_calendarizacion_expuesta_por_la_consul,Ordenanzas ordenadas\talca_decreto_alcaldicio_365_concejo_acuerda_la_calendarizacion_expuesta_por_la_consul__365.pdf,ordenadas,talca_decreto_alcaldicio_365_concejo_acuerda_la_calendarizacion_expuesta_por_la_consul__365.pdf,450314,1,0,1,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_365_concejo_acuerda_la_calendarizacion_expuesta_por_la_consul__365.pdf | Ordenanzas ordenadas\talca_decreto_alcaldicio_365_concejo_acuerda_la_calendarizacion_expuesta_por_la_consul__365.pdf | descargas\talca\busqueda_global\decreto_alcaldicio_365_concejo_acuerda_la_calendarizacion_expuesta_por_la_consul__365.pdf
talca,decreto_alcaldicio_5228_ordena_el_retiro_de_todos_los_soportes_publicitarios_ins,Ordenanzas ordenadas\talca_decreto_alcaldicio_5228_ordena_el_retiro_de_todos_los_soportes_publicitarios_ins__5228.pdf,ordenadas,talca_decreto_alcaldicio_5228_ordena_el_retiro_de_todos_los_soportes_publicitarios_ins__5228.pdf,6454560,8,0,8,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_5228_ordena_el_retiro_de_todos_los_soportes_publicitarios_ins__5228.pdf | Ordenanzas ordenadas\talca_decreto_alcaldicio_5228_ordena_el_retiro_de_todos_los_soportes_publicitarios_ins__5228.pdf | descargas\talca\busqueda_global\decreto_alcaldicio_5228_ordena_el_retiro_de_todos_los_soportes_publicitarios_ins__5228.pdf
talca,decreto_alcaldicio_5372_dispone_el_inicio_y_aprueba_plan_de_trabajo_para_el_proc,Ordenanzas ordenadas\talca_decreto_alcaldicio_5372_dispone_el_inicio_y_aprueba_plan_de_trabajo_para_el_proc__5372.pdf,ordenadas,talca_decreto_alcaldicio_5372_dispone_el_inicio_y_aprueba_plan_de_trabajo_para_el_proc__5372.pdf,10418836,11,0,11,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_5372_dispone_el_inicio_y_aprueba_plan_de_trabajo_para_el_proc__5372.pdf | Ordenanzas ordenadas\talca_decreto_alcaldicio_5372_dispone_el_inicio_y_aprueba_plan_de_trabajo_para_el_proc__5372.pdf | descargas\talca\busqueda_global\decreto_alcaldicio_5372_dispone_el_inicio_y_aprueba_plan_de_trabajo_para_el_proc__5372.pdf
talca,decreto_alcaldicio_modifiquese_los_vistos_del_decreto_alcaldicio_no_5267_de_fech,Ordenanzas ordenadas\talca_decreto_alcaldicio_modifiquese_los_vistos_del_decreto_alcaldicio_no_5267_de_fech__5678.pdf,ordenadas,talca_decreto_alcaldicio_modifiquese_los_vistos_del_decreto_alcaldicio_no_5267_de_fech__5678.pdf,1622371,1,0,1,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_alcaldicio_modifiquese_los_vistos_del_decreto_alcaldicio_no_5267_de_fech__5678.pdf | Ordenanzas ordenadas\talca_decreto_alcaldicio_modifiquese_los_vistos_del_decreto_alcaldicio_no_5267_de_fech__5678.pdf | descargas\talca\ordenanzas_vigentes\decreto_alcaldicio_modifiquese_los_vistos_del_decreto_alcaldicio_no_5267_de_fech__5678.pdf
talca,decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda,Ordenanzas ordenadas\talca_decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2359.pdf_1506351486367.pdf,ordenadas,talca_decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2359.pdf_1506351486367.pdf,6820351,11,0,11,0,ESCANEADO,6,2,Ordenanzas Descargadas\1200 x\talca_decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2359.pdf_1506351486367.pdf | Ordenanzas Descargadas\1200 x\talca_decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2872.pdf_1506351384082.pdf | Ordenanzas ordenadas\talca_decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2359.pdf_1506351486367.pdf | Ordenanzas ordenadas\talca_decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2872.pdf_1506351384082.pdf | descargas\talca\ordenanzas_vigentes\decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2359.pdf_1506351486367.pdf | descargas\talca\ordenanzas_vigentes\decreto_apruebase_en_forma_definitiva_las_siguientes_modificaciones_via_enmienda__2872.pdf_1506351384082.pdf
talca,decreto_dejase_establecido_que_el_concejo_municipal_ha_acordado_aprobar_iniciaci,Ordenanzas ordenadas\talca_decreto_dejase_establecido_que_el_concejo_municipal_ha_acordado_aprobar_iniciaci__2583.pdf_1507129981955.pdf,ordenadas,talca_decreto_dejase_establecido_que_el_concejo_municipal_ha_acordado_aprobar_iniciaci__2583.pdf_1507129981955.pdf,37263,1,0,1,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_dejase_establecido_que_el_concejo_municipal_ha_acordado_aprobar_iniciaci__2583.pdf_1507129981955.pdf | Ordenanzas ordenadas\talca_decreto_dejase_establecido_que_el_concejo_municipal_ha_acordado_aprobar_iniciaci__2583.pdf_1507129981955.pdf | descargas\talca\ordenanzas_vigentes\decreto_dejase_establecido_que_el_concejo_municipal_ha_acordado_aprobar_iniciaci__2583.pdf_1507129981955.pdf
talca,decreto_dejese_sin_efecto_decreto_alcaldicio_no_0851_de_fecha_2005_de_conformida,Ordenanzas ordenadas\talca_decreto_dejese_sin_efecto_decreto_alcaldicio_no_0851_de_fecha_2005_de_conformida__2251.pdf_1506351574384.pdf,ordenadas,talca_decreto_dejese_sin_efecto_decreto_alcaldicio_no_0851_de_fecha_2005_de_conformida__2251.pdf_1506351574384.pdf,454786,1,0,1,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_dejese_sin_efecto_decreto_alcaldicio_no_0851_de_fecha_2005_de_conformida__2251.pdf_1506351574384.pdf | Ordenanzas ordenadas\talca_decreto_dejese_sin_efecto_decreto_alcaldicio_no_0851_de_fecha_2005_de_conformida__2251.pdf_1506351574384.pdf | descargas\talca\ordenanzas_vigentes\decreto_dejese_sin_efecto_decreto_alcaldicio_no_0851_de_fecha_2005_de_conformida__2251.pdf_1506351574384.pdf
talca,decreto_modificaciones_via_enmienda_ordenanza_local_plan_regulador_comunal_de_ta,Ordenanzas ordenadas\talca_decreto_modificaciones_via_enmienda_ordenanza_local_plan_regulador_comunal_de_ta__3920.pdf_1506351298822.pdf,ordenadas,talca_decreto_modificaciones_via_enmienda_ordenanza_local_plan_regulador_comunal_de_ta__3920.pdf_1506351298822.pdf,5949631,11,0,11,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_modificaciones_via_enmienda_ordenanza_local_plan_regulador_comunal_de_ta__3920.pdf_1506351298822.pdf | Ordenanzas ordenadas\talca_decreto_modificaciones_via_enmienda_ordenanza_local_plan_regulador_comunal_de_ta__3920.pdf_1506351298822.pdf | descargas\talca\ordenanzas_vigentes\decreto_modificaciones_via_enmienda_ordenanza_local_plan_regulador_comunal_de_ta__3920.pdf_1506351298822.pdf
talca,decreto_ordenanza_local_plan_regulador_de_talca_abril_2011,Ordenanzas ordenadas\OCR ok\talca_decreto_ordenanza_local_plan_regulador_de_talca_abril_2011__ORDENANZA LOCAL 2016.pdf,ordenadas,talca_decreto_ordenanza_local_plan_regulador_de_talca_abril_2011__ORDENANZA LOCAL 2016.pdf,1584217,89,88,0,1,TEXTO,3,1,Ordenanzas Descargadas\1200 x\talca_decreto_ordenanza_local_plan_regulador_de_talca_abril_2011__ORDENANZA LOCAL 2016.pdf | Ordenanzas ordenadas\OCR ok\talca_decreto_ordenanza_local_plan_regulador_de_talca_abril_2011__ORDENANZA LOCAL 2016.pdf | descargas\talca\ordenanzas_vigentes\decreto_ordenanza_local_plan_regulador_de_talca_abril_2011__ORDENANZA LOCAL 2016.pdf
talcahuano,18652011_modificacion_plan_regulador_comunal_de_talcahuano,Ordenanzas ordenadas\talcahuano_18652011_modificacion_plan_regulador_comunal_de_talcahuano__do-20110708.pdf,ordenadas,talcahuano_18652011_modificacion_plan_regulador_comunal_de_talcahuano__do-20110708.pdf,31284379,72,0,72,0,ESCANEADO,3,1,Ordenanzas Descargadas\1200 x\talcahuano_18652011_modificacion_plan_regulador_comunal_de_talcahuano__do-20110708.pdf | Ordenanzas ordenadas\talcahuano_18652011_modificacion_plan_regulador_comunal_de_talcahuano__do-20110708.pdf | descargas\talcahuano\diario_oficial\18652011_modificacion_plan_regulador_comunal_de_talcahuano__do-20110708.pdf
talcahuano,247_promulga_plan_regulador_comunal_de_talcahuano,Ordenanzas ordenadas\OCR ok\talcahuano_247_promulga_plan_regulador_comunal_de_talcahuano__do-20060131.pdf,ordenadas,talcahuano_247_promulga_plan_regulador_comunal_de_talcahuano__do-20060131.pdf,4254857,64,64,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\talcahuano_247_promulga_plan_regulador_comunal_de_talcahuano__do-20060131.pdf | Ordenanzas ordenadas\OCR ok\talcahuano_247_promulga_plan_regulador_comunal_de_talcahuano__do-20060131.pdf | descargas\talcahuano\diario_oficial\247_promulga_plan_regulador_comunal_de_talcahuano__do-20060131.pdf
talcahuano,27372007_enmienda_plano_regulador_comunal_de_talcahuano_aprobado_por_da_2472006,Ordenanzas Descargadas\1200 x\talcahuano_27372007_enmienda_plano_regulador_comunal_de_talcahuano_aprobado_por_da_2472006__do-20071204.pdf,descargadas,talcahuano_27372007_enmienda_plano_regulador_comunal_de_talcahuano_aprobado_por_da_2472006__do-20071204.pdf,19709346,36,0,36,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\talcahuano_27372007_enmienda_plano_regulador_comunal_de_talcahuano_aprobado_por_da_2472006__do-20071204.pdf | descargas\talcahuano\diario_oficial\27372007_enmienda_plano_regulador_comunal_de_talcahuano_aprobado_por_da_2472006__do-20071204.pdf
talcahuano,7032010_modificacion_plan_regulador_comunal_de_talcahuano_modifica_da_n247_de_20,Ordenanzas ordenadas\talcahuano_7032010_modificacion_plan_regulador_comunal_de_talcahuano_modifica_da_n247_de_20__do-20100525.pdf,ordenadas,talcahuano_7032010_modificacion_plan_regulador_comunal_de_talcahuano_modifica_da_n247_de_20__do-20100525.pdf,21567146,44,1,43,0,MIXTO,3,1,Ordenanzas Descargadas\1200 x\talcahuano_7032010_modificacion_plan_regulador_comunal_de_talcahuano_modifica_da_n247_de_20__do-20100525.pdf | Ordenanzas ordenadas\talcahuano_7032010_modificacion_plan_regulador_comunal_de_talcahuano_modifica_da_n247_de_20__do-20100525.pdf | descargas\talcahuano\diario_oficial\7032010_modificacion_plan_regulador_comunal_de_talcahuano_modifica_da_n247_de_20__do-20100525.pdf
talcahuano,acuerdo_516_se_aprueba_el_plano_de_detalle_del_plan_regulador_comunal_de_talcahu,Ordenanzas Descargadas\1200 x\talcahuano_acuerdo_516_se_aprueba_el_plano_de_detalle_del_plan_regulador_comunal_de_talcahu__42c435b4-8aa8-4603-b073-191f62da5465.pdf,descargadas,talcahuano_acuerdo_516_se_aprueba_el_plano_de_detalle_del_plan_regulador_comunal_de_talcahu__42c435b4-8aa8-4603-b073-191f62da5465.pdf,152898,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\talcahuano_acuerdo_516_se_aprueba_el_plano_de_detalle_del_plan_regulador_comunal_de_talcahu__42c435b4-8aa8-4603-b073-191f62da5465.pdf | descargas\talcahuano\busqueda_global\acuerdo_516_se_aprueba_el_plano_de_detalle_del_plan_regulador_comunal_de_talcahu__42c435b4-8aa8-4603-b073-191f62da5465.pdf
taltal,232_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_taltal,Ordenanzas ordenadas\OCR ok\taltal_232_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_taltal___Exportar.pdf,ordenadas,taltal_232_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_taltal___Exportar.pdf,489787,4,3,0,1,TEXTO,3,1,Ordenanzas Descargadas\1200 x\taltal_232_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_taltal___Exportar.pdf | Ordenanzas ordenadas\OCR ok\taltal_232_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_taltal___Exportar.pdf | descargas\taltal\diario_oficial\232_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_taltal___Exportar.pdf
teno,52_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion_que_indi,Ordenanzas ordenadas\OCR ok\teno_52_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion_que_indi__Exportar.pdf,ordenadas,teno_52_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion_que_indi__Exportar.pdf,3374398,34,18,13,3,MIXTO,3,1,Ordenanzas Descargadas\1200 x\teno_52_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion_que_indi__Exportar.pdf | Ordenanzas ordenadas\OCR ok\teno_52_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion_que_indi__Exportar.pdf | descargas\teno\diario_oficial\52_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion_que_indi__Exportar.pdf
tirua,661_promulga_enmienda_no_1_al_plan_regulador_comunal_de_tirua,Ordenanzas ordenadas\OCR ok\tirua_661_promulga_enmienda_no_1_al_plan_regulador_comunal_de_tirua__1224168.pdf,ordenadas,tirua_661_promulga_enmienda_no_1_al_plan_regulador_comunal_de_tirua__1224168.pdf,1021035,3,3,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\tirua_661_promulga_enmienda_no_1_al_plan_regulador_comunal_de_tirua__1224168.pdf | Ordenanzas ordenadas\OCR ok\tirua_661_promulga_enmienda_no_1_al_plan_regulador_comunal_de_tirua__1224168.pdf | descargas\tirua\diario_oficial\661_promulga_enmienda_no_1_al_plan_regulador_comunal_de_tirua__1224168.pdf
tocopilla,76_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_cambios,Ordenanzas ordenadas\OCR ok\tocopilla_76_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_cambios__Exportar.pdf,ordenadas,tocopilla_76_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_cambios__Exportar.pdf,40848,2,1,0,1,TEXTO,3,1,Ordenanzas Descargadas\1200 x\tocopilla_76_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_cambios__Exportar.pdf | Ordenanzas ordenadas\OCR ok\tocopilla_76_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_cambios__Exportar.pdf | descargas\tocopilla\diario_oficial\76_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_cambios__Exportar.pdf
tocopilla,estimados_junto_con_saludarlos_quiero_que_nos_envie_el_plan_regulador_de_la_comu,Ordenanzas Descargadas\1200 x\tocopilla_estimados_junto_con_saludarlos_quiero_que_nos_envie_el_plan_regulador_de_la_comu__81a6dfc1-523c-43ef-b44b-b649b59047cf.pdf,descargadas,tocopilla_estimados_junto_con_saludarlos_quiero_que_nos_envie_el_plan_regulador_de_la_comu__81a6dfc1-523c-43ef-b44b-b649b59047cf.pdf,1274285,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\tocopilla_estimados_junto_con_saludarlos_quiero_que_nos_envie_el_plan_regulador_de_la_comu__81a6dfc1-523c-43ef-b44b-b649b59047cf.pdf | descargas\tocopilla\busqueda_global\estimados_junto_con_saludarlos_quiero_que_nos_envie_el_plan_regulador_de_la_comu__81a6dfc1-523c-43ef-b44b-b649b59047cf.pdf
tocopilla,la_comuna_cuenta_con_un_plan_regulador_comunal_si_cuenta_con_un_plan_regulador,Ordenanzas Descargadas\1200 x\tocopilla__la_comuna_cuenta_con_un_plan_regulador_comunal_si_cuenta_con_un_plan_regulador___f4337ed5-4afb-4f2b-a0e7-c68ef2d77423.pdf,descargadas,tocopilla__la_comuna_cuenta_con_un_plan_regulador_comunal_si_cuenta_con_un_plan_regulador___f4337ed5-4afb-4f2b-a0e7-c68ef2d77423.pdf,713526,2,0,2,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\tocopilla__la_comuna_cuenta_con_un_plan_regulador_comunal_si_cuenta_con_un_plan_regulador___f4337ed5-4afb-4f2b-a0e7-c68ef2d77423.pdf | descargas\tocopilla\busqueda_global\_la_comuna_cuenta_con_un_plan_regulador_comunal_si_cuenta_con_un_plan_regulador___f4337ed5-4afb-4f2b-a0e7-c68ef2d77423.pdf
tocopilla,solicito_el_plan_regulador_comunal_actualizado_de_la_comuna_de_tocopilla,Ordenanzas Descargadas\1200 x\tocopilla_solicito_el_plan_regulador_comunal_actualizado_de_la_comuna_de_tocopilla__7368d17a-3e2c-4dc5-a339-8e5ecf10154c.pdf,descargadas,tocopilla_solicito_el_plan_regulador_comunal_actualizado_de_la_comuna_de_tocopilla__7368d17a-3e2c-4dc5-a339-8e5ecf10154c.pdf,54131,1,1,0,0,TEXTO,2,1,Ordenanzas Descargadas\1200 x\tocopilla_solicito_el_plan_regulador_comunal_actualizado_de_la_comuna_de_tocopilla__7368d17a-3e2c-4dc5-a339-8e5ecf10154c.pdf | descargas\tocopilla\busqueda_global\solicito_el_plan_regulador_comunal_actualizado_de_la_comuna_de_tocopilla__7368d17a-3e2c-4dc5-a339-8e5ecf10154c.pdf
tolten,1305_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades_de_qu,Ordenanzas ordenadas\OCR ok\tolten_1305_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades_de_qu__download.aspx.pdf,ordenadas,tolten_1305_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades_de_qu__download.aspx.pdf,5520803,4,4,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\tolten_1305_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades_de_qu__download.aspx.pdf | Ordenanzas ordenadas\OCR ok\tolten_1305_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades_de_qu__download.aspx.pdf | descargas\tolten\diario_oficial\1305_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades_de_qu__download.aspx.pdf
tolten,44444_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_tolten,Ordenanzas ordenadas\OCR ok\tolten_44444_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_tolten__download.aspx.pdf,ordenadas,tolten_44444_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_tolten__download.aspx.pdf,463830,20,20,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\tolten_44444_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_tolten__download.aspx.pdf | Ordenanzas ordenadas\OCR ok\tolten_44444_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_tolten__download.aspx.pdf | descargas\tolten\diario_oficial\44444_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_tolten__download.aspx.pdf
tolten,ordenanza_la_presente_ordenanza_local_contiene_las_normas_referentes_a_limite_ur,Ordenanzas ordenadas\OCR ok\tolten_ordenanza_la_presente_ordenanza_local_contiene_las_normas_referentes_a_limite_ur__download.aspx.pdf,ordenadas,tolten_ordenanza_la_presente_ordenanza_local_contiene_las_normas_referentes_a_limite_ur__download.aspx.pdf,853690,14,14,0,0,TEXTO,3,1,Ordenanzas Descargadas\1200 x\tolten_ordenanza_la_presente_ordenanza_local_contiene_las_normas_referentes_a_limite_ur__download.aspx.pdf | Ordenanzas ordenadas\OCR ok\tolten_ordenanza_la_presente_ordenanza_local_contiene_las_normas_referentes_a_limite_ur__download.aspx.pdf | descargas\tolten\ordenanzas_vigentes\ordenanza_la_presente_ordenanza_local_contiene_las_normas_referentes_a_limite_ur__download.aspx.pdf
tucapel,decreto_1286_designa_nuevos_funcionarios_como_contraparte_tecnica_plan_regulador,Ordenanzas Descargadas\1200 x\tucapel_decreto_1286_designa_nuevos_funcionarios_como_contraparte_tecnica_plan_regulador__1685640978.pdf,descargadas,tucapel_decreto_1286_designa_nuevos_funcionarios_como_contraparte_tecnica_plan_regulador__1685640978.pdf,350753,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\tucapel_decreto_1286_designa_nuevos_funcionarios_como_contraparte_tecnica_plan_regulador__1685640978.pdf | descargas\tucapel\busqueda_global\decreto_1286_designa_nuevos_funcionarios_como_contraparte_tecnica_plan_regulador__1685640978.pdf
tucapel,decreto_1442_designese_integrante_en_comision_para_contraparte_tecnica_plan_regu,Ordenanzas Descargadas\1200 x\tucapel_decreto_1442_designese_integrante_en_comision_para_contraparte_tecnica_plan_regu__1623165537.pdf,descargadas,tucapel_decreto_1442_designese_integrante_en_comision_para_contraparte_tecnica_plan_regu__1623165537.pdf,366616,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\tucapel_decreto_1442_designese_integrante_en_comision_para_contraparte_tecnica_plan_regu__1623165537.pdf | descargas\tucapel\busqueda_global\decreto_1442_designese_integrante_en_comision_para_contraparte_tecnica_plan_regu__1623165537.pdf
tucapel,decreto_2060_desgna_nueva_funcionaria_como_contraparte_tecnica_plan_regulador_co,Ordenanzas Descargadas\1200 x\tucapel_decreto_2060_desgna_nueva_funcionaria_como_contraparte_tecnica_plan_regulador_co__1693490355.pdf,descargadas,tucapel_decreto_2060_desgna_nueva_funcionaria_como_contraparte_tecnica_plan_regulador_co__1693490355.pdf,361253,1,0,1,0,ESCANEADO,2,1,Ordenanzas Descargadas\1200 x\tucapel_decreto_2060_desgna_nueva_funcionaria_como_contraparte_tecnica_plan_regulador_co__1693490355.pdf | descargas\tucapel\busqueda_global\decreto_2060_desgna_nueva_funcionaria_como_contraparte_tecnica_plan_regulador_co__1693490355.pdf
